111546 Tempo 869565
111645 Tempo 1000000
111680 Tempo 1200000
111712 Tempo 1500000
111744 Tempo 600000
111744 Meta Marker "18"
112500 Tempo 3000000
112512 Tempo 600000
113268 Tempo 3000000
113280 Tempo 600000
114816 Tempo 638298
114912 Tempo 674157
115008 Tempo 705882
115104 Tempo 750000
115200 Tempo 600000
115200 Meta Marker "19"
124800 Tempo 750000
124800 Meta Marker "20"
125952 Tempo 869565
126144 Tempo 937500
126176 Tempo 1000000
126208 Tempo 1090909
126242 Tempo 1200000
126272 Tempo 1333333
126304 Tempo 1500000
126336 Tempo 869565
126528 Tempo 1000000
127104 Tempo 428571
127248 Tempo 1500000
127320 Tempo 428571
127512 Tempo 1000000
127584 Tempo 750000
127779 Tempo 869565
129024 Meta Marker "21"
135552 Meta Marker "22"
141696 Tempo 937500
142080 Tempo 1000000
142848 Tempo 1090909
142848 Meta Marker "23"
147456 Tempo 1200000
150528 Tempo 1000000
150528 Meta Marker "24"
155136 Meta Marker "25"
161280 Meta Marker "26"
168576 Tempo 1200000
169344 Tempo 600000
169344 Meta Marker "27"
170208 Tempo 1000000
170586 Tempo 1500000
170586 Meta TrkEnd
TrkEnd
MTrk
0 Meta 0x21 00
0 Meta TrkName "PICCOLO"
2 Meta Text "*** GS RESET ***"
2 Meta 0x21 00
2 SysEx f0 42 12 40 00 7f 00 41 f7 00 ff
2 Meta 0x21 00
49 Meta Text "*** SINGLE MODE ***"
49 Meta 0x21 00
49 SysEx f0 42 12 00 00 7f 00 01 f7 00 ff
49 Meta 0x21 00
96 Meta Text "*** MASTER TUNE ***"
96 Meta 0x21 00
96 SysEx f0 42 12 40 00 00 00 04 00 00 3c f7 00 ff
96 Meta 0x21 00
100 Meta Text "*** MASTER VOLUME ***"
100 Meta 0x21 00
100 SysEx f0 42 12 40 00 04 7f 3d f7 00 ff
100 Meta 0x21 00
104 Meta Text "*** REVERB MACRO ***"
104 Meta 0x21 00
104 SysEx f0 42 12 40 01 30 03 0c f7 00 ff
104 Meta 0x21 00
108 Meta Text "*** CHORUS MACRO ***"
108 Meta 0x21 00
108 SysEx f0 42 12 40 01 38 00 07 f7 00 ff
108 Meta 0x21 00
112 Meta Text "*** DELAY MACRO *** "
112 Meta 0x21 00
112 SysEx f0 42 12 40 01 50 02 6d f7 00 ff
112 Meta 0x21 00
192 Par ch=1 c=1 v=8
196 Par ch=1 c=7 v=127
200 Par ch=1 c=10 v=37
204 Par ch=1 c=11 v=64
208 Par ch=1 c=91 v=112
212 Par ch=1 c=93 v=32
216 Par ch=1 c=0 v=0
216 Par ch=1 c=32 v=0
216 PrCh ch=1 p=72
22656 Par ch=1 c=11 v=64
22656 On ch=1 n=99 v=111
22664 Par ch=1 c=11 v=63
22668 Par ch=1 c=11 v=62
22676 Par ch=1 c=11 v=61
22680 Par ch=1 c=11 v=60
22688 Par ch=1 c=11 v=59
22692 Par ch=1 c=11 v=58
22700 Par ch=1 c=11 v=57
22704 Par ch=1 c=11 v=56
22712 Par ch=1 c=11 v=55
22716 Par ch=1 c=11 v=54
22724 Par ch=1 c=11 v=53
22728 Par ch=1 c=11 v=52
22736 Par ch=1 c=11 v=51
22740 Par ch=1 c=11 v=50
22748 Par ch=1 c=11 v=49
22752 On ch=1 n=99 v=0
22752 Par ch=1 c=11 v=48
22752 On ch=1 n=94 v=111
22906 On ch=1 n=94 v=0
22944 Par ch=1 c=11 v=48
22944 On ch=1 n=95 v=111
22952 Par ch=1 c=11 v=49
22956 Par ch=1 c=11 v=50
22964 Par ch=1 c=11 v=51
22968 Par ch=1 c=11 v=52
22976 Par ch=1 c=11 v=53
22980 Par ch=1 c=11 v=54
22984 Par ch=1 c=11 v=55
22992 Par ch=1 c=11 v=56
22996 Par ch=1 c=11 v=57
23004 Par ch=1 c=11 v=58
23008 Par ch=1 c=11 v=59
23012 Par ch=1 c=11 v=60
23020 Par ch=1 c=11 v=61
23024 Par ch=1 c=11 v=62
23032 Par ch=1 c=11 v=63
23036 Par ch=1 c=11 v=64
23040 Par ch=1 c=11 v=64
23060 Par ch=1 c=11 v=63
23076 Par ch=1 c=11 v=62
23092 Par ch=1 c=11 v=61
23108 Par ch=1 c=11 v=60
23128 Par ch=1 c=11 v=59
23136 On ch=1 n=95 v=0
23136 On ch=1 n=94 v=111
23144 Par ch=1 c=11 v=58
23160 Par ch=1 c=11 v=57
23176 Par ch=1 c=11 v=56
23196 Par ch=1 c=11 v=55
23212 Par ch=1 c=11 v=54
23228 Par ch=1 c=11 v=53
23244 Par ch=1 c=11 v=52
23264 Par ch=1 c=11 v=51
23280 Par ch=1 c=11 v=50
23290 On ch=1 n=94 v=0
23296 Par ch=1 c=11 v=49
23312 Par ch=1 c=11 v=48
23328 Par ch=1 c=11 v=48
23328 On ch=1 n=92 v=111
23344 Par ch=1 c=11 v=49
23360 Par ch=1 c=11 v=50
23366 On ch=1 n=92 v=0
23372 Par ch=1 c=11 v=51
23376 On ch=1 n=91 v=111
23388 Par ch=1 c=11 v=52
23404 Par ch=1 c=11 v=53
23414 On ch=1 n=91 v=0
23416 Par ch=1 c=11 v=54
23424 On ch=1 n=94 v=111
23432 Par ch=1 c=11 v=55
23448 Par ch=1 c=11 v=56
23460 Par ch=1 c=11 v=57
23472 On ch=1 n=94 v=0
23472 On ch=1 n=92 v=111
23476 Par ch=1 c=11 v=58
23488 Par ch=1 c=11 v=59
23504 Par ch=1 c=11 v=60
23520 Par ch=1 c=11 v=61
23532 Par ch=1 c=11 v=62
23548 Par ch=1 c=11 v=63
23549 On ch=1 n=92 v=0
23564 Par ch=1 c=11 v=64
23568 On ch=1 n=90 v=111
23576 Par ch=1 c=11 v=65
23592 Par ch=1 c=11 v=66
23608 Par ch=1 c=11 v=67
23620 Par ch=1 c=11 v=68
23636 Par ch=1 c=11 v=69
23645 On ch=1 n=90 v=0
23648 Par ch=1 c=11 v=70
23664 Par ch=1 c=11 v=71
23664 On ch=1 n=89 v=111
23680 Par ch=1 c=11 v=72
23692 Par ch=1 c=11 v=73
23708 Par ch=1 c=11 v=74
23712 On ch=1 n=89 v=0
23712 On ch=1 n=92 v=111
23724 Par ch=1 c=11 v=75
23736 Par ch=1 c=11 v=76
23750 On ch=1 n=92 v=0
23752 Par ch=1 c=11 v=77
23760 On ch=1 n=86 v=111
23768 Par ch=1 c=11 v=78
23780 Par ch=1 c=11 v=79
23796 Par ch=1 c=11 v=80
23798 On ch=1 n=86 v=0
23808 On ch=1 n=87 v=111
23962 On ch=1 n=87 v=0
24192 Par ch=1 c=11 v=64
25728 Par ch=1 c=0 v=0
25728 Par ch=1 c=32 v=0
25728 PrCh ch=1 p=73
25728 On ch=1 n=60 v=79
25920 On ch=1 n=60 v=0
25920 On ch=1 n=62 v=79
25951 On ch=1 n=62 v=0
26016 On ch=1 n=65 v=79
26047 On ch=1 n=65 v=0
26088 On ch=1 n=68 v=79
26104 On ch=1 n=68 v=0
26112 On ch=1 n=72 v=79
26237 On ch=1 n=72 v=0
26368 Par ch=1 c=11 v=64
26368 On ch=1 n=60 v=47
26372 Par ch=1 c=11 v=65
26376 Par ch=1 c=11 v=66
26380 Par ch=1 c=11 v=67
26384 Par ch=1 c=11 v=68
26388 Par ch=1 c=11 v=69
26389 On ch=1 n=60 v=0
26392 Par ch=1 c=11 v=70
26396 Par ch=1 c=11 v=71
26400 Par ch=1 c=11 v=72
26400 On ch=1 n=62 v=47
26404 Par ch=1 c=11 v=73
26408 Par ch=1 c=11 v=74
26412 Par ch=1 c=11 v=75
26416 Par ch=1 c=11 v=76
26420 Par ch=1 c=11 v=77
26421 On ch=1 n=62 v=0
26424 Par ch=1 c=11 v=78
26428 Par ch=1 c=11 v=79
26432 Par ch=1 c=11 v=80
26432 On ch=1 n=65 v=47
26436 Par ch=1 c=11 v=81
26440 Par ch=1 c=11 v=82
26444 Par ch=1 c=11 v=83
26448 Par ch=1 c=11 v=84
26452 Par ch=1 c=11 v=85
26453 On ch=1 n=65 v=0
26456 Par ch=1 c=11 v=86
26460 Par ch=1 c=11 v=87
26464 Par ch=1 c=11 v=88
26464 On ch=1 n=68 v=47
26468 Par ch=1 c=11 v=89
26472 Par ch=1 c=11 v=90
26476 Par ch=1 c=11 v=91
26480 Par ch=1 c=11 v=92
26484 Par ch=1 c=11 v=93
26485 On ch=1 n=68 v=0
26488 Par ch=1 c=11 v=94
26492 Par ch=1 c=11 v=95
26496 On ch=1 n=72 v=47
26517 On ch=1 n=72 v=0
26560 Par ch=1 c=11 v=64
26560 On ch=1 n=60 v=47
26564 Par ch=1 c=11 v=65
26568 Par ch=1 c=11 v=66
26572 Par ch=1 c=11 v=67
26576 Par ch=1 c=11 v=68
26580 Par ch=1 c=11 v=69
26581 On ch=1 n=60 v=0
26584 Par ch=1 c=11 v=70
26588 Par ch=1 c=11 v=71
26592 Par ch=1 c=11 v=72
26592 On ch=1 n=62 v=47
26596 Par ch=1 c=11 v=73
26600 Par ch=1 c=11 v=74
26604 Par ch=1 c=11 v=75
26608 Par ch=1 c=11 v=76
26612 Par ch=1 c=11 v=77
26613 On ch=1 n=62 v=0
26616 Par ch=1 c=11 v=78
26620 Par ch=1 c=11 v=79
26624 Par ch=1 c=11 v=80
26624 On ch=1 n=65 v=47
26628 Par ch=1 c=11 v=81
26632 Par ch=1 c=11 v=82
26636 Par ch=1 c=11 v=83
26640 Par ch=1 c=11 v=84
26644 Par ch=1 c=11 v=85
26645 On ch=1 n=65 v=0
26648 Par ch=1 c=11 v=86
26652 Par ch=1 c=11 v=87
26656 Par ch=1 c=11 v=88
26656 On ch=1 n=68 v=47
26660 Par ch=1 c=11 v=89
26664 Par ch=1 c=11 v=90
26668 Par ch=1 c=11 v=91
26672 Par ch=1 c=11 v=92
26676 Par ch=1 c=11 v=93
26677 On ch=1 n=68 v=0
26680 Par ch=1 c=11 v=94
26684 Par ch=1 c=11 v=95
26688 On ch=1 n=72 v=47
26709 On ch=1 n=72 v=0
26752 Par ch=1 c=11 v=64
26752 On ch=1 n=60 v=47
26756 Par ch=1 c=11 v=65
26760 Par ch=1 c=11 v=66
26764 Par ch=1 c=11 v=67
26768 Par ch=1 c=11 v=68
26772 Par ch=1 c=11 v=69
26773 On ch=1 n=60 v=0
26776 Par ch=1 c=11 v=70
26780 Par ch=1 c=11 v=71
26784 Par ch=1 c=11 v=72
26784 On ch=1 n=62 v=47
26788 Par ch=1 c=11 v=73
26792 Par ch=1 c=11 v=74
26796 Par ch=1 c=11 v=75
26800 Par ch=1 c=11 v=76
26804 Par ch=1 c=11 v=77
26805 On ch=1 n=62 v=0
26808 Par ch=1 c=11 v=78
26812 Par ch=1 c=11 v=79
26816 Par ch=1 c=11 v=80
26816 On ch=1 n=65 v=47
26820 Par ch=1 c=11 v=81
26824 Par ch=1 c=11 v=82
26828 Par ch=1 c=11 v=83
26832 Par ch=1 c=11 v=84
26836 Par ch=1 c=11 v=85
26837 On ch=1 n=65 v=0
26840 Par ch=1 c=11 v=86
26844 Par ch=1 c=11 v=87
26848 Par ch=1 c=11 v=88
26848 On ch=1 n=68 v=47
26852 Par ch=1 c=11 v=89
26856 Par ch=1 c=11 v=90
26860 Par ch=1 c=11 v=91
26864 Par ch=1 c=11 v=92
26868 Par ch=1 c=11 v=93
26869 On ch=1 n=68 v=0
26872 Par ch=1 c=11 v=94
26876 Par ch=1 c=11 v=95
26880 On ch=1 n=72 v=47
26911 On ch=1 n=72 v=0
26976 Par ch=1 c=11 v=64
27136 Par ch=1 c=11 v=64
27136 On ch=1 n=60 v=47
27140 Par ch=1 c=11 v=65
27144 Par ch=1 c=11 v=67
27148 Par ch=1 c=11 v=68
27152 Par ch=1 c=11 v=70
27156 Par ch=1 c=11 v=71
27157 On ch=1 n=60 v=0
27160 Par ch=1 c=11 v=73
27164 Par ch=1 c=11 v=74
27168 Par ch=1 c=11 v=76
27168 On ch=1 n=62 v=47
27172 Par ch=1 c=11 v=77
27176 Par ch=1 c=11 v=79
27180 Par ch=1 c=11 v=80
27184 Par ch=1 c=11 v=82
27188 Par ch=1 c=11 v=83
27189 On ch=1 n=62 v=0
27192 Par ch=1 c=11 v=85
27196 Par ch=1 c=11 v=86
27200 Par ch=1 c=11 v=88
27200 On ch=1 n=65 v=47
27204 Par ch=1 c=11 v=90
27208 Par ch=1 c=11 v=91
27212 Par ch=1 c=11 v=93
27216 Par ch=1 c=11 v=94
27220 Par ch=1 c=11 v=96
27221 On ch=1 n=65 v=0
27224 Par ch=1 c=11 v=97
27228 Par ch=1 c=11 v=99
27232 Par ch=1 c=11 v=100
27232 On ch=1 n=68 v=47
27236 Par ch=1 c=11 v=102
27240 Par ch=1 c=11 v=103
27244 Par ch=1 c=11 v=105
27248 Par ch=1 c=11 v=106
27252 Par ch=1 c=11 v=108
27253 On ch=1 n=68 v=0
27256 Par ch=1 c=11 v=109
27260 Par ch=1 c=11 v=111
27264 On ch=1 n=72 v=47
27295 On ch=1 n=72 v=0
27520 Par ch=1 c=11 v=64
27520 On ch=1 n=60 v=47
27524 Par ch=1 c=11 v=65
27528 Par ch=1 c=11 v=67
27532 Par ch=1 c=11 v=68
27536 Par ch=1 c=11 v=70
27540 Par ch=1 c=11 v=71
27541 On ch=1 n=60 v=0
27544 Par ch=1 c=11 v=73
27548 Par ch=1 c=11 v=74
27552 Par ch=1 c=11 v=76
27552 On ch=1 n=63 v=47
27556 Par ch=1 c=11 v=77
27560 Par ch=1 c=11 v=79
27564 Par ch=1 c=11 v=80
27568 Par ch=1 c=11 v=82
27572 Par ch=1 c=11 v=83
27573 On ch=1 n=63 v=0
27576 Par ch=1 c=11 v=85
27580 Par ch=1 c=11 v=86
27584 Par ch=1 c=11 v=88
27584 On ch=1 n=67 v=47
27588 Par ch=1 c=11 v=90
27592 Par ch=1 c=11 v=91
27596 Par ch=1 c=11 v=93
27600 Par ch=1 c=11 v=94
27604 Par ch=1 c=11 v=96
27605 On ch=1 n=67 v=0
27608 Par ch=1 c=11 v=97
27612 Par ch=1 c=11 v=99
27616 Par ch=1 c=11 v=100
27616 On ch=1 n=72 v=47
27620 Par ch=1 c=11 v=102
27624 Par ch=1 c=11 v=103
27628 Par ch=1 c=11 v=105
27632 Par ch=1 c=11 v=106
27636 Par ch=1 c=11 v=108
27637 On ch=1 n=72 v=0
27640 Par ch=1 c=11 v=109
27644 Par ch=1 c=11 v=111
27648 On ch=1 n=72 v=47
27696 Par ch=1 c=11 v=64
27955 On ch=1 n=72 v=0
28032 On ch=1 n=72 v=47
28080 Par ch=1 c=11 v=64
28088 Par ch=1 c=11 v=65
28092 Par ch=1 c=11 v=66
28096 Par ch=1 c=11 v=67
28104 Par ch=1 c=11 v=68
28108 Par ch=1 c=11 v=69
28112 Par ch=1 c=11 v=70
28120 Par ch=1 c=11 v=71
28124 Par ch=1 c=11 v=72
28128 Par ch=1 c=11 v=73
28136 Par ch=1 c=11 v=74
28140 Par ch=1 c=11 v=75
28144 Par ch=1 c=11 v=76
28152 Par ch=1 c=11 v=77
28156 Par ch=1 c=11 v=78
28160 Par ch=1 c=11 v=79
28168 Par ch=1 c=11 v=80
28172 Par ch=1 c=11 v=81
28176 Par ch=1 c=11 v=82
28184 Par ch=1 c=11 v=83
28188 Par ch=1 c=11 v=84
28192 Par ch=1 c=11 v=85
28200 Par ch=1 c=11 v=86
28204 Par ch=1 c=11 v=87
28208 Par ch=1 c=11 v=88
28216 Par ch=1 c=11 v=89
28220 Par ch=1 c=11 v=90
28224 Par ch=1 c=11 v=91
28232 Par ch=1 c=11 v=92
28236 Par ch=1 c=11 v=93
28240 Par ch=1 c=11 v=94
28248 Par ch=1 c=11 v=95
28252 Par ch=1 c=11 v=96
28256 Par ch=1 c=11 v=97
28264 Par ch=1 c=11 v=98
28268 Par ch=1 c=11 v=99
28272 Par ch=1 c=11 v=100
28280 Par ch=1 c=11 v=101
28284 Par ch=1 c=11 v=102
28288 Par ch=1 c=11 v=103
28296 Par ch=1 c=11 v=104
28300 Par ch=1 c=11 v=105
28304 Par ch=1 c=11 v=106
28312 Par ch=1 c=11 v=107
28316 Par ch=1 c=11 v=108
28320 Par ch=1 c=11 v=109
28328 Par ch=1 c=11 v=110
28332 Par ch=1 c=11 v=111
28336 Par ch=1 c=11 v=112
28344 Par ch=1 c=11 v=113
28348 Par ch=1 c=11 v=114
28352 Par ch=1 c=11 v=115
28360 Par ch=1 c=11 v=116
28364 Par ch=1 c=11 v=117
28368 Par ch=1 c=11 v=118
28376 Par ch=1 c=11 v=119
28380 Par ch=1 c=11 v=120
28384 Par ch=1 c=11 v=121
28392 Par ch=1 c=11 v=122
28396 Par ch=1 c=11 v=123
28400 Par ch=1 c=11 v=124
28408 Par ch=1 c=11 v=125
28412 Par ch=1 c=11 v=126
28454 On ch=1 n=72 v=0
28512 Par ch=1 c=11 v=64
29088 On ch=1 n=82 v=47
29119 On ch=1 n=82 v=0
29160 On ch=1 n=84 v=47
29176 On ch=1 n=84 v=0
29184 Par ch=1 c=11 v=64
29184 On ch=1 n=84 v=47
29200 Par ch=1 c=11 v=65
29216 Par ch=1 c=11 v=66
29232 Par ch=1 c=11 v=67
29248 Par ch=1 c=11 v=68
29261 On ch=1 n=84 v=0
29264 Par ch=1 c=11 v=69
29280 Par ch=1 c=11 v=70
29280 On ch=1 n=75 v=47
29296 Par ch=1 c=11 v=71
29311 On ch=1 n=75 v=0
29312 Par ch=1 c=11 v=72
29328 Par ch=1 c=11 v=73
29344 Par ch=1 c=11 v=74
29352 On ch=1 n=80 v=47
29360 Par ch=1 c=11 v=75
29368 On ch=1 n=80 v=0
29376 Par ch=1 c=11 v=76
29376 On ch=1 n=80 v=47
29388 Par ch=1 c=11 v=77
29404 Par ch=1 c=11 v=78
29420 Par ch=1 c=11 v=79
29436 Par ch=1 c=11 v=80
29452 Par ch=1 c=11 v=81
29453 On ch=1 n=80 v=0
29468 Par ch=1 c=11 v=82
29472 On ch=1 n=82 v=47
29484 Par ch=1 c=11 v=83
29500 Par ch=1 c=11 v=84
29503 On ch=1 n=82 v=0
29516 Par ch=1 c=11 v=85
29532 Par ch=1 c=11 v=86
29544 On ch=1 n=84 v=47
29548 Par ch=1 c=11 v=87
29560 On ch=1 n=84 v=0
29564 Par ch=1 c=11 v=88
29568 On ch=1 n=84 v=47
29576 Par ch=1 c=11 v=89
29592 Par ch=1 c=11 v=90
29608 Par ch=1 c=11 v=91
29624 Par ch=1 c=11 v=92
29640 Par ch=1 c=11 v=93
29645 On ch=1 n=84 v=0
29656 Par ch=1 c=11 v=94
29664 On ch=1 n=75 v=47
29672 Par ch=1 c=11 v=95
29685 On ch=1 n=75 v=0
29688 Par ch=1 c=11 v=96
29696 On ch=1 n=72 v=47
29704 Par ch=1 c=11 v=97
29717 On ch=1 n=72 v=0
29720 Par ch=1 c=11 v=98
29728 On ch=1 n=75 v=47
29736 Par ch=1 c=11 v=99
29749 On ch=1 n=75 v=0
29752 Par ch=1 c=11 v=100
29760 On ch=1 n=80 v=47
29764 Par ch=1 c=11 v=101
29780 Par ch=1 c=11 v=102
29796 Par ch=1 c=11 v=103
29812 Par ch=1 c=11 v=104
29828 Par ch=1 c=11 v=105
29837 On ch=1 n=80 v=0
29844 Par ch=1 c=11 v=106
29856 On ch=1 n=82 v=47
29860 Par ch=1 c=11 v=107
29876 Par ch=1 c=11 v=108
29877 On ch=1 n=82 v=0
29888 On ch=1 n=80 v=47
29892 Par ch=1 c=11 v=109
29908 Par ch=1 c=11 v=110
29909 On ch=1 n=80 v=0
29920 On ch=1 n=82 v=47
29924 Par ch=1 c=11 v=111
29940 Par ch=1 c=11 v=112
29941 On ch=1 n=82 v=0
29952 Par ch=1 c=11 v=64
29952 On ch=1 n=84 v=47
30106 On ch=1 n=84 v=0
30240 Par ch=1 c=11 v=64
30240 On ch=1 n=72 v=95
30248 Par ch=1 c=11 v=65
30252 Par ch=1 c=11 v=66
30260 Par ch=1 c=11 v=67
30261 On ch=1 n=72 v=0
30264 Par ch=1 c=11 v=68
30272 Par ch=1 c=11 v=69
30272 On ch=1 n=75 v=95
30276 Par ch=1 c=11 v=70
30280 Par ch=1 c=11 v=71
30288 Par ch=1 c=11 v=72
30292 Par ch=1 c=11 v=73
30293 On ch=1 n=75 v=0
30300 Par ch=1 c=11 v=74
30304 Par ch=1 c=11 v=75
30304 On ch=1 n=80 v=95
30308 Par ch=1 c=11 v=76
30316 Par ch=1 c=11 v=77
30320 Par ch=1 c=11 v=78
30325 On ch=1 n=80 v=0
30328 Par ch=1 c=11 v=79
30332 Par ch=1 c=11 v=80
30336 On ch=1 n=84 v=95
30490 On ch=1 n=84 v=0
30624 Par ch=1 c=11 v=64
30624 On ch=1 n=72 v=95
30632 Par ch=1 c=11 v=65
30636 Par ch=1 c=11 v=66
30644 Par ch=1 c=11 v=67
30645 On ch=1 n=72 v=0
30648 Par ch=1 c=11 v=68
30656 Par ch=1 c=11 v=69
30656 On ch=1 n=75 v=95
30660 Par ch=1 c=11 v=70
30668 Par ch=1 c=11 v=71
30672 Par ch=1 c=11 v=72
30677 On ch=1 n=75 v=0
30680 Par ch=1 c=11 v=73
30684 Par ch=1 c=11 v=74
30688 On ch=1 n=80 v=95
30692 Par ch=1 c=11 v=75
30696 Par ch=1 c=11 v=76
30704 Par ch=1 c=11 v=77
30708 Par ch=1 c=11 v=78
30709 On ch=1 n=80 v=0
30716 Par ch=1 c=11 v=79
30720 On ch=1 n=91 v=95
30768 Par ch=1 c=11 v=32
33792 Par ch=1 c=11 v=32
33804 Par ch=1 c=11 v=33
33816 Par ch=1 c=11 v=34
33828 Par ch=1 c=11 v=35
33840 Par ch=1 c=11 v=36
33852 Par ch=1 c=11 v=37
33864 Par ch=1 c=11 v=38
33876 Par ch=1 c=11 v=39
33888 Par ch=1 c=11 v=40
33900 Par ch=1 c=11 v=41
33912 Par ch=1 c=11 v=42
33920 Par ch=1 c=11 v=43
33932 Par ch=1 c=11 v=44
33944 Par ch=1 c=11 v=45
33956 Par ch=1 c=11 v=46
33968 Par ch=1 c=11 v=47
33980 Par ch=1 c=11 v=48
33992 Par ch=1 c=11 v=49
34004 Par ch=1 c=11 v=50
34016 Par ch=1 c=11 v=51
34028 Par ch=1 c=11 v=52
34040 Par ch=1 c=11 v=53
34048 Par ch=1 c=11 v=54
34060 Par ch=1 c=11 v=55
34072 Par ch=1 c=11 v=56
34084 Par ch=1 c=11 v=57
34096 Par ch=1 c=11 v=58
34108 Par ch=1 c=11 v=59
34120 Par ch=1 c=11 v=60
34132 Par ch=1 c=11 v=61
34144 Par ch=1 c=11 v=62
34156 Par ch=1 c=11 v=63
34168 Par ch=1 c=11 v=64
34253 On ch=1 n=91 v=0
34272 On ch=1 n=86 v=127
34349 On ch=1 n=86 v=0
34368 On ch=1 n=84 v=127
34445 On ch=1 n=84 v=0
34464 On ch=1 n=82 v=127
34541 On ch=1 n=82 v=0
34560 On ch=1 n=86 v=111
34608 Par ch=1 c=11 v=32
34620 Par ch=1 c=11 v=33
34632 Par ch=1 c=11 v=34
34640 Par ch=1 c=11 v=35
34652 Par ch=1 c=11 v=36
34660 Par ch=1 c=11 v=37
34672 Par ch=1 c=11 v=38
34680 Par ch=1 c=11 v=39
34692 Par ch=1 c=11 v=40
34700 Par ch=1 c=11 v=41
34712 Par ch=1 c=11 v=42
34720 Par ch=1 c=11 v=43
34732 Par ch=1 c=11 v=44
34744 Par ch=1 c=11 v=45
34752 Par ch=1 c=11 v=46
34764 Par ch=1 c=11 v=47
34772 Par ch=1 c=11 v=48
34784 Par ch=1 c=11 v=49
34792 Par ch=1 c=11 v=50
34804 Par ch=1 c=11 v=51
34812 Par ch=1 c=11 v=52
34824 Par ch=1 c=11 v=53
34832 Par ch=1 c=11 v=54
34844 Par ch=1 c=11 v=55
34856 Par ch=1 c=11 v=56
34864 Par ch=1 c=11 v=57
34876 Par ch=1 c=11 v=58
34884 Par ch=1 c=11 v=59
34896 Par ch=1 c=11 v=60
34904 Par ch=1 c=11 v=61
34916 Par ch=1 c=11 v=62
34924 Par ch=1 c=11 v=63
34936 Par ch=1 c=11 v=64
35021 On ch=1 n=86 v=0
35040 On ch=1 n=82 v=111
35117 On ch=1 n=82 v=0
35136 On ch=1 n=81 v=111
35213 On ch=1 n=81 v=0
35232 On ch=1 n=79 v=111
35309 On ch=1 n=79 v=0
35328 On ch=1 n=82 v=111
35376 Par ch=1 c=11 v=32
35388 Par ch=1 c=11 v=33
35400 Par ch=1 c=11 v=34
35408 Par ch=1 c=11 v=35
35420 Par ch=1 c=11 v=36
35428 Par ch=1 c=11 v=37
35440 Par ch=1 c=11 v=38
35448 Par ch=1 c=11 v=39
35460 Par ch=1 c=11 v=40
35468 Par ch=1 c=11 v=41
35480 Par ch=1 c=11 v=42
35488 Par ch=1 c=11 v=43
35500 Par ch=1 c=11 v=44
35512 Par ch=1 c=11 v=45
35520 Par ch=1 c=11 v=46
35532 Par ch=1 c=11 v=47
35540 Par ch=1 c=11 v=48
35552 Par ch=1 c=11 v=49
35560 Par ch=1 c=11 v=50
35572 Par ch=1 c=11 v=51
35580 Par ch=1 c=11 v=52
35592 Par ch=1 c=11 v=53
35600 Par ch=1 c=11 v=54
35612 Par ch=1 c=11 v=55
35624 Par ch=1 c=11 v=56
35632 Par ch=1 c=11 v=57
35644 Par ch=1 c=11 v=58
35652 Par ch=1 c=11 v=59
35664 Par ch=1 c=11 v=60
35672 Par ch=1 c=11 v=61
35684 Par ch=1 c=11 v=62
35692 Par ch=1 c=11 v=63
35704 Par ch=1 c=11 v=64
